batchsize,trial_id,engine,elapsed_time
2154,29,XGBoost,0.0106475
2154,30,XGBoost,0.0106127
2154,31,XGBoost,0.0106289
2154,32,XGBoost,0.0106165
2154,33,XGBoost,0.0106652
2154,34,XGBoost,0.0105762
2154,35,XGBoost,0.0106173
2154,36,XGBoost,0.0106604
2154,37,XGBoost,0.0106404
2154,38,XGBoost,0.0105989
2154,39,XGBoost,0.0106266
2154,40,XGBoost,0.0106561
2154,41,XGBoost,0.010597
2154,42,XGBoost,0.0106149
2154,43,XGBoost,0.0106332
2154,44,XGBoost,0.0105822
2154,45,XGBoost,0.0105956
2154,46,XGBoost,0.0105536
2154,47,XGBoost,0.0106299
2154,48,XGBoost,0.0106235
2154,49,XGBoost,0.0106301
2154,50,XGBoost,0.0106304
2154,51,XGBoost,0.0105295
2154,52,XGBoost,0.0106368
2154,53,XGBoost,0.0106375
2154,54,XGBoost,0.0106137
2154,55,XGBoost,0.0106382
2154,56,XGBoost,0.0105932
2154,57,XGBoost,0.0106122
2154,58,XGBoost,0.0106218
2154,59,XGBoost,0.0107603
2154,60,XGBoost,0.0106292
2154,61,XGBoost,0.0106492
2154,62,XGBoost,0.010663
2154,63,XGBoost,0.0106213
2154,64,XGBoost,0.0106864
2154,65,XGBoost,0.0106616
2154,66,XGBoost,0.0105636
2154,67,XGBoost,0.0106764
2154,68,XGBoost,0.0105989
2154,69,XGBoost,0.0106204
2154,70,XGBoost,0.0105348
2154,71,XGBoost,0.0545242
2154,72,XGBoost,0.0106034
2154,73,XGBoost,0.0106153
2154,74,XGBoost,0.0106847
2154,75,XGBoost,0.0106113
2154,76,XGBoost,0.0105119
2154,77,XGBoost,0.0106292
2154,78,XGBoost,0.0106373
2154,79,XGBoost,0.0106299
2154,80,XGBoost,0.0105364
2154,81,XGBoost,0.0106471
2154,82,XGBoost,0.0105844
2154,83,XGBoost,0.0106838
2154,84,XGBoost,0.0106323
2154,85,XGBoost,0.0105746
2154,86,XGBoost,0.0105815
2154,87,XGBoost,0.0106049
2154,88,XGBoost,0.0105572
2154,89,XGBoost,0.0105898
2154,90,XGBoost,0.0106158
2154,91,XGBoost,0.0105801
2154,92,XGBoost,0.010596
