batchsize,trial_id,engine,elapsed_time
46415,42,XGBoost,0.160869
46415,43,XGBoost,0.16034
46415,44,XGBoost,0.160565
46415,45,XGBoost,0.161133
46415,46,XGBoost,0.160831
46415,47,XGBoost,0.160753
46415,48,XGBoost,0.161426
46415,49,XGBoost,0.159921
46415,50,XGBoost,0.160318
46415,51,XGBoost,0.160984
46415,52,XGBoost,0.161349
46415,53,XGBoost,0.160856
46415,54,XGBoost,0.159758
46415,55,XGBoost,0.20313
46415,56,XGBoost,0.161232
46415,57,XGBoost,0.160707
46415,58,XGBoost,0.160722
46415,59,XGBoost,0.160961
46415,60,XGBoost,0.16064
46415,61,XGBoost,0.160108
46415,62,XGBoost,0.161011
46415,63,XGBoost,0.160193
46415,64,XGBoost,0.160842
46415,65,XGBoost,0.16068
46415,66,XGBoost,0.159468
46415,67,XGBoost,0.160888
46415,68,XGBoost,0.161414
46415,69,XGBoost,0.16003
46415,70,XGBoost,0.160554
46415,71,XGBoost,0.160952
46415,72,XGBoost,0.159908
46415,73,XGBoost,0.160864
46415,74,XGBoost,0.16104
46415,75,XGBoost,0.160319
46415,76,XGBoost,0.160675
46415,77,XGBoost,0.161305
46415,78,XGBoost,0.160691
46415,79,XGBoost,0.160961
46415,80,XGBoost,0.160161
46415,81,XGBoost,0.161088
46415,82,XGBoost,0.16104
46415,83,XGBoost,0.160313
46415,84,XGBoost,0.161282
46415,85,XGBoost,0.1603
46415,86,XGBoost,0.160767
46415,87,XGBoost,0.161087
46415,88,XGBoost,0.16031
46415,89,XGBoost,0.160634
46415,90,XGBoost,0.160495
46415,91,XGBoost,0.160617
46415,92,XGBoost,0.160644
46415,93,XGBoost,0.160605
46415,94,XGBoost,0.160363
46415,95,XGBoost,0.160639
46415,96,XGBoost,0.160579
46415,97,XGBoost,0.160785
46415,98,XGBoost,0.160519
46415,99,XGBoost,0.161158
46415,100,XGBoost,0.160483
100000,1,XGBoost,0.340186
100000,2,XGBoost,0.341595
100000,3,XGBoost,0.340163
100000,4,XGBoost,0.34153
100000,5,XGBoost,0.340852
100000,6,XGBoost,0.340875
100000,7,XGBoost,0.341208
100000,8,XGBoost,0.340697
100000,9,XGBoost,0.3404
100000,10,XGBoost,0.341161
100000,11,XGBoost,0.340482
100000,12,XGBoost,0.34057
100000,13,XGBoost,0.340134
100000,14,XGBoost,0.340614
100000,15,XGBoost,0.384255
100000,16,XGBoost,0.341027
100000,17,XGBoost,0.340801
100000,18,XGBoost,0.341681
100000,19,XGBoost,0.340932
100000,20,XGBoost,0.341385
100000,21,XGBoost,0.341466
100000,22,XGBoost,0.34115
100000,23,XGBoost,0.340319
100000,24,XGBoost,0.340463
100000,25,XGBoost,0.341409
100000,26,XGBoost,0.341464
100000,27,XGBoost,0.340216
100000,28,XGBoost,0.341118
100000,29,XGBoost,0.339928
100000,30,XGBoost,0.340429
100000,31,XGBoost,0.340851
100000,32,XGBoost,0.340358
100000,33,XGBoost,0.340606
100000,34,XGBoost,0.340534
100000,35,XGBoost,0.340134
100000,36,XGBoost,0.341096
100000,37,XGBoost,0.341666
100000,38,XGBoost,0.340744
100000,39,XGBoost,0.340889
100000,40,XGBoost,0.341663
100000,41,XGBoost,0.340232
100000,42,XGBoost,0.341227
100000,43,XGBoost,0.340036
100000,44,XGBoost,0.34152
100000,45,XGBoost,0.341314
100000,46,XGBoost,0.341249
100000,47,XGBoost,0.340147
100000,48,XGBoost,0.341309
100000,49,XGBoost,0.34094
100000,50,XGBoost,0.341694
100000,51,XGBoost,0.340513
100000,52,XGBoost,0.341358
100000,53,XGBoost,0.340297
100000,54,XGBoost,0.341274
100000,55,XGBoost,0.340648
100000,56,XGBoost,0.34094
100000,57,XGBoost,0.381315
100000,58,XGBoost,0.34028
100000,59,XGBoost,0.341561
100000,60,XGBoost,0.340504
100000,61,XGBoost,0.340432
100000,62,XGBoost,0.341313
100000,63,XGBoost,0.340462
100000,64,XGBoost,0.340864
100000,65,XGBoost,0.342631
100000,66,XGBoost,0.340773
100000,67,XGBoost,0.341225
100000,68,XGBoost,0.340858
100000,69,XGBoost,0.341264
100000,70,XGBoost,0.339724
100000,71,XGBoost,0.340487
100000,72,XGBoost,0.340446
100000,73,XGBoost,0.341604
100000,74,XGBoost,0.340825
100000,75,XGBoost,0.341484
100000,76,XGBoost,0.340283
100000,77,XGBoost,0.340954
100000,78,XGBoost,0.340227
100000,79,XGBoost,0.340897
100000,80,XGBoost,0.340863
100000,81,XGBoost,0.340613
100000,82,XGBoost,0.341426
100000,83,XGBoost,0.341295
100000,84,XGBoost,0.34032
100000,85,XGBoost,0.341433
100000,86,XGBoost,0.341707
100000,87,XGBoost,0.340754
100000,88,XGBoost,0.341352
100000,89,XGBoost,0.34141
100000,90,XGBoost,0.340514
100000,91,XGBoost,0.340381
100000,92,XGBoost,0.341304
100000,93,XGBoost,0.339836
100000,94,XGBoost,0.341335
100000,95,XGBoost,0.341861
100000,96,XGBoost,0.341195
100000,97,XGBoost,0.341761
100000,98,XGBoost,0.341545
100000,99,XGBoost,0.378781
100000,100,XGBoost,0.34135
