batchsize,trial_id,engine,elapsed_time
100,93,XGBoost,0.00526094
100,94,XGBoost,0.00501132
100,95,XGBoost,0.00517082
100,96,XGBoost,0.00507545
100,97,XGBoost,0.00503111
100,98,XGBoost,0.00499415
100,99,XGBoost,0.00511241
100,100,XGBoost,0.00498247
215,1,XGBoost,0.00714779
215,2,XGBoost,0.00647545
215,3,XGBoost,0.00638604
215,4,XGBoost,0.00633836
215,5,XGBoost,0.00634003
215,6,XGBoost,0.00633073
215,7,XGBoost,0.00632763
215,8,XGBoost,0.00596619
215,9,XGBoost,0.00601411
215,10,XGBoost,0.00620675
215,11,XGBoost,0.00643468
215,12,XGBoost,0.00619674
215,13,XGBoost,0.0062952
215,14,XGBoost,0.0059638
215,15,XGBoost,0.00635791
215,16,XGBoost,0.00627446
215,17,XGBoost,0.00621867
215,18,XGBoost,0.00614905
215,19,XGBoost,0.00610328
215,20,XGBoost,0.00604439
215,21,XGBoost,0.00589371
215,22,XGBoost,0.00621867
215,23,XGBoost,0.0106473
215,24,XGBoost,0.00914741
215,25,XGBoost,0.00628901
215,26,XGBoost,0.00627446
215,27,XGBoost,0.0274105
215,28,XGBoost,0.00617218
215,29,XGBoost,0.00609732
215,30,XGBoost,0.00600362
215,31,XGBoost,0.0060184
215,32,XGBoost,0.00614071
215,33,XGBoost,0.00794554
215,34,XGBoost,0.0175629
215,35,XGBoost,0.00630641
215,36,XGBoost,0.0061667
215,37,XGBoost,0.00602221
215,38,XGBoost,0.00618649
215,39,XGBoost,0.00625682
215,40,XGBoost,0.00607109
215,41,XGBoost,0.00614643
215,42,XGBoost,0.00618005
215,43,XGBoost,0.00645065
215,44,XGBoost,0.00619936
215,45,XGBoost,0.0122032
215,46,XGBoost,0.0059824
215,47,XGBoost,0.00602221
215,48,XGBoost,0.00630212
215,49,XGBoost,0.00599217
215,50,XGBoost,0.00622392
215,51,XGBoost,0.00633264
215,52,XGBoost,0.00632
215,53,XGBoost,0.00621939
215,54,XGBoost,0.00620556
215,55,XGBoost,0.00628829
215,56,XGBoost,0.00605011
215,57,XGBoost,0.00607395
215,58,XGBoost,0.00614452
215,59,XGBoost,0.0061121
215,60,XGBoost,0.00633407
215,61,XGBoost,0.00597739
215,62,XGBoost,0.00627422
215,63,XGBoost,0.0061295
215,64,XGBoost,0.00591779
215,65,XGBoost,0.00612879
215,66,XGBoost,0.00627494
215,67,XGBoost,0.00625086
215,68,XGBoost,0.00607944
215,69,XGBoost,0.00616193
215,70,XGBoost,0.00626802
215,71,XGBoost,0.006212
215,72,XGBoost,0.00621176
215,73,XGBoost,0.006248
215,74,XGBoost,0.00641584
215,75,XGBoost,0.00614882
215,76,XGBoost,0.00624013
215,77,XGBoost,0.00594068
215,78,XGBoost,0.00621438
215,79,XGBoost,0.00601292
215,80,XGBoost,0.00632024
215,81,XGBoost,0.00650406
215,82,XGBoost,0.00623608
215,83,XGBoost,0.00607753
215,84,XGBoost,0.00607347
215,85,XGBoost,0.0059948
215,86,XGBoost,0.00610423
215,87,XGBoost,0.00614142
215,88,XGBoost,0.00594831
215,89,XGBoost,0.249168
215,90,XGBoost,0.00630999
215,91,XGBoost,0.00618505
215,92,XGBoost,0.00651932
215,93,XGBoost,0.00601029
215,94,XGBoost,0.00612402
215,95,XGBoost,0.00621748
215,96,XGBoost,0.00610209
215,97,XGBoost,0.00621295
215,98,XGBoost,0.00610518
215,99,XGBoost,0.00639272
215,100,XGBoost,0.00601554
464,1,XGBoost,0.00410986
464,2,XGBoost,0.00333929
464,3,XGBoost,0.00333619
464,4,XGBoost,0.00330472
464,5,XGBoost,0.0033567
464,6,XGBoost,0.00328493
464,7,XGBoost,0.00327778
464,8,XGBoost,0.00318789
464,9,XGBoost,0.00328755
464,10,XGBoost,0.00336599
464,11,XGBoost,0.00329375
464,12,XGBoost,0.0032959
464,13,XGBoost,0.0103054
464,14,XGBoost,0.00843167
464,15,XGBoost,0.00335002
464,16,XGBoost,0.00339627
464,17,XGBoost,0.00342798
464,18,XGBoost,0.00327826
464,19,XGBoost,0.0143516
464,20,XGBoost,0.012058
464,21,XGBoost,0.00339675
464,22,XGBoost,0.00322938
464,23,XGBoost,0.00336289
464,24,XGBoost,0.00327444
464,25,XGBoost,0.00338745
464,26,XGBoost,0.0031805
464,27,XGBoost,0.00323892
464,28,XGBoost,0.00337148
464,29,XGBoost,0.00337553
464,30,XGBoost,0.00327587
464,31,XGBoost,0.00317645
464,32,XGBoost,0.003263
464,33,XGBoost,0.00341749
464,34,XGBoost,0.00336361
464,35,XGBoost,0.00327897
464,36,XGBoost,0.003299
464,37,XGBoost,0.00322962
464,38,XGBoost,0.00334287
464,39,XGBoost,0.00342155
464,40,XGBoost,0.00324178
464,41,XGBoost,0.00332451
464,42,XGBoost,0.003299
464,43,XGBoost,0.00335526
464,44,XGBoost,0.0768259
464,45,XGBoost,0.00329494
464,46,XGBoost,0.0033257
464,47,XGBoost,0.00329924
464,48,XGBoost,0.00338006
464,49,XGBoost,0.00340128
464,50,XGBoost,0.00329733
464,51,XGBoost,0.00338387
464,52,XGBoost,0.00345063
464,53,XGBoost,0.00326467
464,54,XGBoost,0.00328827
464,55,XGBoost,0.00332618
464,56,XGBoost,0.00384474
464,57,XGBoost,0.0148957
464,58,XGBoost,0.0114706
464,59,XGBoost,0.00340533
464,60,XGBoost,0.00343418
464,61,XGBoost,0.00329018
464,62,XGBoost,0.00329018
464,63,XGBoost,0.0033071
464,64,XGBoost,0.00337863
464,65,XGBoost,0.00328565
464,66,XGBoost,0.00338054
464,67,XGBoost,0.00327587
464,68,XGBoost,0.0033741
464,69,XGBoost,0.00325799
464,70,XGBoost,0.00344133
464,71,XGBoost,0.00981069
464,72,XGBoost,0.00325871
464,73,XGBoost,0.00341988
464,74,XGBoost,0.00326848
464,75,XGBoost,0.00323701
464,76,XGBoost,0.00325894
464,77,XGBoost,0.00342178
464,78,XGBoost,0.00326061
464,79,XGBoost,0.00328636
464,80,XGBoost,0.00546026
464,81,XGBoost,0.0139122
464,82,XGBoost,0.015053
464,83,XGBoost,0.00324273
464,84,XGBoost,0.00340414
464,85,XGBoost,0.00326228
464,86,XGBoost,0.00326753
464,87,XGBoost,0.00327277
464,88,XGBoost,0.00324535
464,89,XGBoost,0.00326228
464,90,XGBoost,0.00332117
464,91,XGBoost,0.00334024
464,92,XGBoost,0.00327516
464,93,XGBoost,0.00343585
464,94,XGBoost,0.00331497
464,95,XGBoost,0.0033319
464,96,XGBoost,0.00323391
464,97,XGBoost,0.00338697
464,98,XGBoost,0.00320435
464,99,XGBoost,0.00327587
464,100,XGBoost,0.003227
1000,1,XGBoost,0.0060606
1000,2,XGBoost,0.00601244
1000,3,XGBoost,0.00601888
1000,4,XGBoost,0.00627279
1000,5,XGBoost,0.00628209
1000,6,XGBoost,0.00586319
1000,7,XGBoost,0.00581741
1000,8,XGBoost,0.00603032
1000,9,XGBoost,0.00606108
1000,10,XGBoost,0.00596929
1000,11,XGBoost,0.00612092
1000,12,XGBoost,0.00586581
1000,13,XGBoost,0.00601077
1000,14,XGBoost,0.00620413
1000,15,XGBoost,0.00590777
1000,16,XGBoost,0.00575352
1000,17,XGBoost,0.00599051
1000,18,XGBoost,0.00627971
1000,19,XGBoost,0.00589561
1000,20,XGBoost,0.00600338
1000,21,XGBoost,0.0060854
1000,22,XGBoost,0.00593281
1000,23,XGBoost,0.0057075
1000,24,XGBoost,0.00597501
1000,25,XGBoost,0.00595045
1000,26,XGBoost,0.00605798
1000,27,XGBoost,0.00587988
1000,28,XGBoost,0.00617766
1000,29,XGBoost,0.00637412
1000,30,XGBoost,0.00614071
1000,31,XGBoost,0.00600624
1000,32,XGBoost,0.00585318
1000,33,XGBoost,0.00582957
1000,34,XGBoost,0.00583863
1000,35,XGBoost,0.00611115
1000,36,XGBoost,0.00608563
1000,37,XGBoost,0.00590348
1000,38,XGBoost,0.00596786
1000,39,XGBoost,0.00585198
1000,40,XGBoost,0.00587249
1000,41,XGBoost,0.00592375
1000,42,XGBoost,0.00578022
1000,43,XGBoost,0.00597239
1000,44,XGBoost,0.00613737
1000,45,XGBoost,0.00589848
1000,46,XGBoost,0.00604868
1000,47,XGBoost,0.00601506
1000,48,XGBoost,0.00593686
1000,49,XGBoost,0.00586581
1000,50,XGBoost,0.00591397
1000,51,XGBoost,0.00578928
1000,52,XGBoost,0.00589466
1000,53,XGBoost,0.00597787
1000,54,XGBoost,0.00591969
1000,55,XGBoost,0.00620222
1000,56,XGBoost,0.00569296
1000,57,XGBoost,0.0059545
1000,58,XGBoost,0.00625801
1000,59,XGBoost,0.00585699
1000,60,XGBoost,0.00609016
1000,61,XGBoost,0.00584126
1000,62,XGBoost,0.00575018
1000,63,XGBoost,0.0059433
1000,64,XGBoost,0.00593781
1000,65,XGBoost,0.00583076
1000,66,XGBoost,0.00595117
1000,67,XGBoost,0.00587296
1000,68,XGBoost,0.00599957
1000,69,XGBoost,0.00585127
1000,70,XGBoost,0.00594521
1000,71,XGBoost,0.00610161
1000,72,XGBoost,0.00601172
1000,73,XGBoost,0.00573874
1000,74,XGBoost,0.00592041
1000,75,XGBoost,0.00577974
1000,76,XGBoost,0.00594497
1000,77,XGBoost,0.00580525
1000,78,XGBoost,0.00595951
1000,79,XGBoost,0.00605392
1000,80,XGBoost,0.00596571
1000,81,XGBoost,0.00629377
1000,82,XGBoost,0.00577021
1000,83,XGBoost,0.00577712
1000,84,XGBoost,0.00583172
1000,85,XGBoost,0.00588703
1000,86,XGBoost,0.00591445
1000,87,XGBoost,0.00581551
1000,88,XGBoost,0.00593138
1000,89,XGBoost,0.00618148
1000,90,XGBoost,0.00583839
1000,91,XGBoost,0.00592995
1000,92,XGBoost,0.00615191
1000,93,XGBoost,0.00592327
1000,94,XGBoost,0.00593877
1000,95,XGBoost,0.00605726
1000,96,XGBoost,0.00588298
1000,97,XGBoost,0.00579453
1000,98,XGBoost,0.00597477
1000,99,XGBoost,0.00598192
1000,100,XGBoost,0.11039
2154,1,XGBoost,0.0122862
2154,2,XGBoost,0.0127072
2154,3,XGBoost,0.0117798
2154,4,XGBoost,0.0124984
2154,5,XGBoost,0.012089
2154,6,XGBoost,0.0124218
2154,7,XGBoost,0.011894
2154,8,XGBoost,0.011956
2154,9,XGBoost,0.012131
2154,10,XGBoost,0.0121486
2154,11,XGBoost,0.0120502
2154,12,XGBoost,0.0118859
2154,13,XGBoost,0.0126069
2154,14,XGBoost,0.012023
2154,15,XGBoost,0.0122125
2154,16,XGBoost,0.0120487
2154,17,XGBoost,0.0124366
2154,18,XGBoost,0.0127342
2154,19,XGBoost,0.0116608
2154,20,XGBoost,0.012037
2154,21,XGBoost,0.0120773
2154,22,XGBoost,0.0121341
2154,23,XGBoost,0.0121348
2154,24,XGBoost,0.0120656
2154,25,XGBoost,0.0123727
2154,26,XGBoost,0.011977
2154,27,XGBoost,0.0119233
2154,28,XGBoost,0.0124998
2154,29,XGBoost,0.0120399
2154,30,XGBoost,0.012049
2154,31,XGBoost,0.0118468
2154,32,XGBoost,0.0117886
2154,33,XGBoost,0.0124686
2154,34,XGBoost,0.0123646
2154,35,XGBoost,0.0121074
2154,36,XGBoost,0.0119147
2154,37,XGBoost,0.0122938
2154,38,XGBoost,0.012094
2154,39,XGBoost,0.0126514
2154,40,XGBoost,0.0128965
2154,41,XGBoost,0.0122688
2154,42,XGBoost,0.0121279
2154,43,XGBoost,0.0118549
2154,44,XGBoost,0.0122454
2154,45,XGBoost,0.0120316
2154,46,XGBoost,0.0123656
2154,47,XGBoost,0.0128744
2154,48,XGBoost,0.0122511
2154,49,XGBoost,0.0121837
2154,50,XGBoost,0.012233
2154,51,XGBoost,0.0124025
2154,52,XGBoost,0.0125251
2154,53,XGBoost,0.0115864
2154,54,XGBoost,0.0121284
2154,55,XGBoost,0.012526
2154,56,XGBoost,0.012126
2154,57,XGBoost,0.0120194
2154,58,XGBoost,0.0121791
2154,59,XGBoost,0.0120678
2154,60,XGBoost,0.0123138
2154,61,XGBoost,0.0119543
2154,62,XGBoost,0.0122712
2154,63,XGBoost,0.0118663
2154,64,XGBoost,0.0125701
2154,65,XGBoost,0.0120616
2154,66,XGBoost,0.0118539
2154,67,XGBoost,0.0123782
2154,68,XGBoost,0.0119925
2154,69,XGBoost,0.0119469
2154,70,XGBoost,0.0120993
2154,71,XGBoost,0.0120854
2154,72,XGBoost,0.0119328
2154,73,XGBoost,0.0122066
2154,74,XGBoost,0.0119376
2154,75,XGBoost,0.0117846
2154,76,XGBoost,0.011939
2154,77,XGBoost,0.012157
2154,78,XGBoost,0.0120883
2154,79,XGBoost,0.0126331
2154,80,XGBoost,0.0123382
2154,81,XGBoost,0.0128124
2154,82,XGBoost,0.012042
2154,83,XGBoost,0.0120921
2154,84,XGBoost,0.0119233
2154,85,XGBoost,0.012444
2154,86,XGBoost,0.0119526
2154,87,XGBoost,0.0121193
2154,88,XGBoost,0.0122724
2154,89,XGBoost,0.0115831
2154,90,XGBoost,0.0121365
2154,91,XGBoost,0.0125155
2154,92,XGBoost,0.0124273
2154,93,XGBoost,0.0119514
2154,94,XGBoost,0.0125172
2154,95,XGBoost,0.0119748
2154,96,XGBoost,0.0117614
2154,97,XGBoost,0.0124071
2154,98,XGBoost,0.0119519
2154,99,XGBoost,0.0122292
2154,100,XGBoost,0.0121911
4641,1,XGBoost,0.0246673
4641,2,XGBoost,0.025703
4641,3,XGBoost,0.0246525
4641,4,XGBoost,0.0244288
4641,5,XGBoost,0.0250661
4641,6,XGBoost,0.02425
4641,7,XGBoost,0.0257165
4641,8,XGBoost,0.0249207
4641,9,XGBoost,0.0242503
4641,10,XGBoost,0.0246906
4641,11,XGBoost,0.0251076
4641,12,XGBoost,0.0248148
4641,13,XGBoost,0.0242493
4641,14,XGBoost,0.0243042
4641,15,XGBoost,0.0239618
4641,16,XGBoost,0.0246279
4641,17,XGBoost,0.0237758
4641,18,XGBoost,0.0254657
4641,19,XGBoost,0.025456
4641,20,XGBoost,0.0241923
4641,21,XGBoost,0.0244689
4641,22,XGBoost,0.0244627
4641,23,XGBoost,0.0247762
4641,24,XGBoost,0.0245247
4641,25,XGBoost,0.0257938
4641,26,XGBoost,0.0245004
4641,27,XGBoost,0.0245719
4641,28,XGBoost,0.0254271
4641,29,XGBoost,0.0249639
4641,30,XGBoost,0.0244725
4641,31,XGBoost,0.0244424
4641,32,XGBoost,0.0245252
4641,33,XGBoost,0.0248003
4641,34,XGBoost,0.0251429
4641,35,XGBoost,0.0244591
4641,36,XGBoost,0.0248876
4641,37,XGBoost,0.0251586
4641,38,XGBoost,0.0239298
4641,39,XGBoost,0.0251362
4641,40,XGBoost,0.0245676
4641,41,XGBoost,0.0247197
4641,42,XGBoost,0.0240686
4641,43,XGBoost,0.0252576
4641,44,XGBoost,0.0244968
4641,45,XGBoost,0.0249014
4641,46,XGBoost,0.0259848
4641,47,XGBoost,0.0243371
4641,48,XGBoost,0.0238054
4641,49,XGBoost,0.0238645
4641,50,XGBoost,0.0242524
4641,51,XGBoost,0.0249288
4641,52,XGBoost,0.0245082
4641,53,XGBoost,0.0248725
4641,54,XGBoost,0.0244915
4641,55,XGBoost,0.0239308
4641,56,XGBoost,0.0240388
4641,57,XGBoost,0.0246773
4641,58,XGBoost,0.0242658
4641,59,XGBoost,0.0252929
4641,60,XGBoost,0.0242181
4641,61,XGBoost,0.024766
4641,62,XGBoost,0.0246091
4641,63,XGBoost,0.0245099
4641,64,XGBoost,0.0245934
4641,65,XGBoost,0.024224
4641,66,XGBoost,0.0253382
4641,67,XGBoost,0.0249064
4641,68,XGBoost,0.0244071
4641,69,XGBoost,0.0239069
4641,70,XGBoost,0.0242867
4641,71,XGBoost,0.0238848
4641,72,XGBoost,0.0245674
4641,73,XGBoost,0.0248175
4641,74,XGBoost,0.0248008
4641,75,XGBoost,0.024895
4641,76,XGBoost,0.0242708
4641,77,XGBoost,0.0243428
4641,78,XGBoost,0.0247912
4641,79,XGBoost,0.0249834
4641,80,XGBoost,0.0242734
4641,81,XGBoost,0.0245681
4641,82,XGBoost,0.0250654
4641,83,XGBoost,0.0254354
4641,84,XGBoost,0.0248399
4641,85,XGBoost,0.0248334
4641,86,XGBoost,0.0249674
4641,87,XGBoost,0.024555
4641,88,XGBoost,0.0244503
4641,89,XGBoost,0.0250206
4641,90,XGBoost,0.0250397
4641,91,XGBoost,0.024215
4641,92,XGBoost,0.0242269
4641,93,XGBoost,0.0245242
4641,94,XGBoost,0.0247211
4641,95,XGBoost,0.0242739
4641,96,XGBoost,0.0247509
4641,97,XGBoost,0.0243187
4641,98,XGBoost,0.0253901
4641,99,XGBoost,0.0240598
4641,100,XGBoost,0.0241177
10000,1,XGBoost,0.0486436
10000,2,XGBoost,0.0472817
10000,3,XGBoost,0.0469036
10000,4,XGBoost,0.0473702
10000,5,XGBoost,0.047863
10000,6,XGBoost,0.148667
10000,7,XGBoost,0.0488136
10000,8,XGBoost,0.0477493
10000,9,XGBoost,0.0478709
10000,10,XGBoost,0.0482261
10000,11,XGBoost,0.0476449
10000,12,XGBoost,0.0472186
10000,13,XGBoost,0.0471828
10000,14,XGBoost,0.0471759
10000,15,XGBoost,0.0475152
10000,16,XGBoost,0.0481267
10000,17,XGBoost,0.0479043
10000,18,XGBoost,0.0474436
10000,19,XGBoost,0.0475571
10000,20,XGBoost,0.0476379
10000,21,XGBoost,0.0494833
10000,22,XGBoost,0.0472476
10000,23,XGBoost,0.0495837
10000,24,XGBoost,0.0471451
10000,25,XGBoost,0.0476167
10000,26,XGBoost,0.0480928
10000,27,XGBoost,0.0485568
10000,28,XGBoost,0.0476213
10000,29,XGBoost,0.0471272
10000,30,XGBoost,0.0469809
10000,31,XGBoost,0.0496902
10000,32,XGBoost,0.0482306
10000,33,XGBoost,0.048486
10000,34,XGBoost,0.0496109
10000,35,XGBoost,0.0482779
10000,36,XGBoost,0.0486264
10000,37,XGBoost,0.0481348
10000,38,XGBoost,0.0484371
10000,39,XGBoost,0.0474386
10000,40,XGBoost,0.0476451
10000,41,XGBoost,0.0480568
10000,42,XGBoost,0.047792
10000,43,XGBoost,0.0478747
10000,44,XGBoost,0.0466619
10000,45,XGBoost,0.0498641
10000,46,XGBoost,0.0468261
10000,47,XGBoost,0.0488911
10000,48,XGBoost,0.0468705
10000,49,XGBoost,0.0480559
10000,50,XGBoost,0.049314
10000,51,XGBoost,0.0470891
10000,52,XGBoost,0.0469286
10000,53,XGBoost,0.0481617
10000,54,XGBoost,0.0472343
10000,55,XGBoost,0.0474942
10000,56,XGBoost,0.0466504
10000,57,XGBoost,0.0483935
10000,58,XGBoost,0.0472057
10000,59,XGBoost,0.0468092
10000,60,XGBoost,0.0475307
10000,61,XGBoost,0.0473537
10000,62,XGBoost,0.0472071
10000,63,XGBoost,0.0479198
10000,64,XGBoost,0.0469124
10000,65,XGBoost,0.0477495
10000,66,XGBoost,0.0473731
10000,67,XGBoost,0.0474417
10000,68,XGBoost,0.0482867
10000,69,XGBoost,0.0471172
10000,70,XGBoost,0.0483282
10000,71,XGBoost,0.0497093
10000,72,XGBoost,0.0468895
10000,73,XGBoost,0.0479605
10000,74,XGBoost,0.046787
10000,75,XGBoost,0.0471113
10000,76,XGBoost,0.0473011
10000,77,XGBoost,0.0467422
10000,78,XGBoost,0.0494883
10000,79,XGBoost,0.0489924
10000,80,XGBoost,0.0471721
10000,81,XGBoost,0.049633
10000,82,XGBoost,0.0472076
10000,83,XGBoost,0.048512
10000,84,XGBoost,0.0468547
10000,85,XGBoost,0.0474191
10000,86,XGBoost,0.0494633
10000,87,XGBoost,0.0471764
10000,88,XGBoost,0.0471094
10000,89,XGBoost,0.0477624
10000,90,XGBoost,0.0487368
10000,91,XGBoost,0.0469124
10000,92,XGBoost,0.130451
10000,93,XGBoost,0.046663
10000,94,XGBoost,0.0484574
10000,95,XGBoost,0.0484929
10000,96,XGBoost,0.0468664
10000,97,XGBoost,0.0476582
10000,98,XGBoost,0.0483916
10000,99,XGBoost,0.0487943
10000,100,XGBoost,0.0470765
21544,1,XGBoost,0.0989137
21544,2,XGBoost,0.0975714
21544,3,XGBoost,0.100432
21544,4,XGBoost,0.101904
21544,5,XGBoost,0.100324
21544,6,XGBoost,0.0981519
21544,7,XGBoost,0.10113
21544,8,XGBoost,0.0985277
21544,9,XGBoost,0.0979416
21544,10,XGBoost,0.099014
21544,11,XGBoost,0.0979617
21544,12,XGBoost,0.102255
21544,13,XGBoost,0.098767
21544,14,XGBoost,0.0977385
21544,15,XGBoost,0.0999897
21544,16,XGBoost,0.099571
21544,17,XGBoost,0.0996263
21544,18,XGBoost,0.102749
21544,19,XGBoost,0.100545
21544,20,XGBoost,0.10386
21544,21,XGBoost,0.102971
21544,22,XGBoost,0.10198
21544,23,XGBoost,0.100637
21544,24,XGBoost,0.104611
21544,25,XGBoost,0.0991268
21544,26,XGBoost,0.0994809
21544,27,XGBoost,0.0985818
21544,28,XGBoost,0.0993283
21544,29,XGBoost,0.10223
21544,30,XGBoost,0.101286
21544,31,XGBoost,0.099982
21544,32,XGBoost,0.10064
21544,33,XGBoost,0.102255
21544,34,XGBoost,0.102613
21544,35,XGBoost,0.101045
21544,36,XGBoost,0.0987322
21544,37,XGBoost,0.0983562
21544,38,XGBoost,0.0993834
21544,39,XGBoost,0.104446
21544,40,XGBoost,0.0994873
21544,41,XGBoost,0.0996559
21544,42,XGBoost,0.098896
21544,43,XGBoost,0.0982988
21544,44,XGBoost,0.100446
21544,45,XGBoost,0.100855
21544,46,XGBoost,0.0981133
21544,47,XGBoost,0.101301
21544,48,XGBoost,0.0997109
21544,49,XGBoost,0.101998
21544,50,XGBoost,0.0994475
21544,51,XGBoost,0.103097
21544,52,XGBoost,0.0999169
21544,53,XGBoost,0.0979738
21544,54,XGBoost,0.099746
21544,55,XGBoost,0.0986667
21544,56,XGBoost,0.101885
21544,57,XGBoost,0.0992324
21544,58,XGBoost,0.0997651
21544,59,XGBoost,0.101207
21544,60,XGBoost,0.10053
21544,61,XGBoost,0.103061
21544,62,XGBoost,0.101282
21544,63,XGBoost,0.10307
21544,64,XGBoost,0.0991793
21544,65,XGBoost,0.103665
21544,66,XGBoost,0.100688
21544,67,XGBoost,0.100364
21544,68,XGBoost,0.0996511
21544,69,XGBoost,0.100405
21544,70,XGBoost,0.100073
21544,71,XGBoost,0.102646
21544,72,XGBoost,0.0990009
21544,73,XGBoost,0.0987728
21544,74,XGBoost,0.0983839
21544,75,XGBoost,0.0993478
21544,76,XGBoost,0.101124
21544,77,XGBoost,0.0999312
21544,78,XGBoost,0.100658
21544,79,XGBoost,0.0999537
21544,80,XGBoost,0.0989394
21544,81,XGBoost,0.100924
21544,82,XGBoost,0.101435
21544,83,XGBoost,0.0985239
21544,84,XGBoost,0.0994613
21544,85,XGBoost,0.172302
21544,86,XGBoost,0.0996413
21544,87,XGBoost,0.10018
21544,88,XGBoost,0.100785
21544,89,XGBoost,0.0991809
21544,90,XGBoost,0.0991256
21544,91,XGBoost,0.0992305
21544,92,XGBoost,0.0969837
21544,93,XGBoost,0.0997713
21544,94,XGBoost,0.101531
21544,95,XGBoost,0.0993099
21544,96,XGBoost,0.10017
21544,97,XGBoost,0.0984797
21544,98,XGBoost,0.0979054
21544,99,XGBoost,0.0966089
21544,100,XGBoost,0.0995772
46415,1,XGBoost,0.219732
46415,2,XGBoost,0.216353
46415,3,XGBoost,0.217656
46415,4,XGBoost,0.21352
46415,5,XGBoost,0.216549
46415,6,XGBoost,0.215857
46415,7,XGBoost,0.214909
46415,8,XGBoost,0.218597
46415,9,XGBoost,0.215679
46415,10,XGBoost,0.221169
46415,11,XGBoost,0.214168
46415,12,XGBoost,0.218822
46415,13,XGBoost,0.213763
46415,14,XGBoost,0.216241
46415,15,XGBoost,0.22171
46415,16,XGBoost,0.222918
46415,17,XGBoost,0.216476
46415,18,XGBoost,0.216707
46415,19,XGBoost,0.215321
46415,20,XGBoost,0.217622
46415,21,XGBoost,0.218158
46415,22,XGBoost,0.217213
46415,23,XGBoost,0.217746
46415,24,XGBoost,0.218556
46415,25,XGBoost,0.223313
46415,26,XGBoost,0.215185
46415,27,XGBoost,0.215568
46415,28,XGBoost,0.215757
46415,29,XGBoost,0.216216
46415,30,XGBoost,0.213907
46415,31,XGBoost,0.218493
46415,32,XGBoost,0.214283
46415,33,XGBoost,0.218008
46415,34,XGBoost,0.218914
46415,35,XGBoost,0.215731
46415,36,XGBoost,0.218892
46415,37,XGBoost,0.218964
46415,38,XGBoost,0.216317
46415,39,XGBoost,0.221275
46415,40,XGBoost,0.217332
46415,41,XGBoost,0.215894
46415,42,XGBoost,0.221469
46415,43,XGBoost,0.215505
46415,44,XGBoost,0.220632
46415,45,XGBoost,0.214284
46415,46,XGBoost,0.220174
46415,47,XGBoost,0.216231
